"algId","target","mean","median","sd","2%","5%","10%","25%","50%","75%","90%","95%","98%","ERT","runs","ps"
"(1+50) EA_var.",667,1726.34,1708.5,176.12210066722,1402,1490,1503,1590,1708,1815,1979,2074,2117,1726.34,100,1
"(1+50) EA_var.",668,1741.2,1718.5,178.077159533374,1402,1493,1508,1611,1715,1853,1979,2111,2125,1741.2,100,1
"(1+50) EA_var.",669,1759.51,1753,180.612733479535,1452,1503,1528,1632,1753,1855,2008,2114,2156,1759.51,100,1
"(1+50) EA_var.",670,1773.28,1761.5,178.674642517588,1452,1505,1557,1632,1760,1863,2008,2134,2156,1773.28,100,1
"(1+50) EA_var.",671,1789.86,1773,178.877759739138,1456,1537,1565,1632,1771,1864,2030,2155,2168,1789.86,100,1
"(1+50) EA_var.",672,1804.1,1790.5,179.861141726139,1458,1552,1590,1663,1786,1902,2069,2155,2168,1804.1,100,1
"(1+50) EA_var.",673,1821.36,1804,182.021450617361,1497,1552,1615,1669,1802,1912,2069,2190,2205,1821.36,100,1
"(1+50) EA_var.",674,1841.05,1815,187.023326746892,1505,1584,1619,1691,1815,1934,2101,2214,2264,1841.05,100,1
"(1+50) EA_var.",675,1856.74,1827.5,193.02025957412,1505,1602,1643,1704,1820,1955,2108,2255,2299,1856.74,100,1
"(1+50) EA_var.",676,1872.84,1843.5,194.78051465403,1562,1603,1646,1725,1835,1981,2108,2255,2302,1872.84,100,1
"(1+50) EA_var.",677,1891.77,1862.5,193.877856738033,1562,1612,1657,1754,1856,2002,2155,2257,2320,1891.77,100,1
"(1+50) EA_var.",678,1908.98,1888,194.044355025267,1594,1625,1672,1773,1887,2013,2155,2274,2320,1908.98,100,1
"(1+50) EA_var.",679,1929.98,1905,196.370551599148,1606,1625,1701,1802,1904,2027,2203,2305,2362,1929.98,100,1
"(1+50) EA_var.",680,1951.02,1924.5,200.55810916419,1611,1658,1704,1807,1924,2045,2206,2352,2362,1951.02,100,1
"(1+50) EA_var.",681,1967.33,1931.5,203.053262406043,1646,1658,1707,1819,1930,2070,2257,2362,2422,1967.33,100,1
"(1+50) EA_var.",682,1983.22,1958.5,201.22717349686,1648,1702,1733,1822,1956,2098,2260,2391,2443,1983.22,100,1
"(1+50) EA_var.",683,1999.76,1962.5,207.636829414468,1668,1703,1753,1822,1956,2107,2267,2393,2443,1999.76,100,1
"(1+50) EA_var.",684,2014.9,1979.5,208.68576251088,1692,1711,1762,1863,1978,2122,2267,2393,2453,2014.9,100,1
