target,(1+2) EA_{r/2,2r},(1+2) EA_>0,(1+2) EA_BMS,(1+2) EA_half,(1+2) EA_norm.,(1+2) EA_var.,(1+50) EA_{r/2,2r},(1+50) EA_>0,(1+50) EA_BMS,(1+50) EA_half,(1+50) EA_L1,(1+50) EA_L3,(1+50) EA_norm.,(1+50) EA_var.,RLS
8312,17310.49,13999.21,13987.16,13599.83,14170.76,12552.23,59170.95,83549.8,54965.38,56367.16,59963.6,56069.43,54875.93,55000.71,10907.45,,
8313,17324.44,14008.08,13995.89,13608.63,14180.26,12559.93,59209.52,83585.42,55004.57,56398.85,60001.15,56106.83,54909.13,55036,10912.56,,
8314,17336.35,14018.59,14005.5,13617.76,14191.21,12567.74,59247.77,83628.54,55044.2,56439.76,60039.93,56143.63,54947.42,55075.07,10918.24,,
8315,17349.94,14029.83,14013.64,13626.26,14200.49,12573.39,59287.35,83665.07,55080.83,56474.27,60079.77,56184.29,54983.55,55107.95,10924.12,,
8316,17365.4,14039.16,14021.47,13635.07,14209.78,12579.54,59319.37,83695.83,55118.08,56517.43,60117.15,56219.49,55020.93,55145.08,10929.37,,
8317,17381.72,14048.63,14030.07,13643.45,14219.06,12586.33,59360.41,83732.68,55154.83,56550.63,60156.98,56257.91,55056.46,55180.48,10935.03,,
8318,17397.72,14057.06,14038.12,13650.65,14225.6,12593.09,59400.09,83768.25,55193.6,56594.14,60190.6,56296.84,55090.39,55216.17,10940.65,,
8319,17413.03,14064.79,14047.36,13658.18,14234.93,12600.05,59440.16,83802.56,55229.21,56630.43,60225.9,56335.5,55124.42,55250.49,10946.07,,
8320,17426.28,14073.09,14056.26,13667.24,14243.19,12605.51,59476.36,83839.11,55267.61,56670.51,60259.71,56371.37,55162,55289.63,10952.5,,
8321,17439.48,14082.38,14065.38,13675.5,14251.56,12611.91,59515.89,83875.11,55305.62,56706.63,60298.83,56405.25,55197.65,55321.56,10958.39,,
8322,17455.32,14091.12,14074.08,13683.55,14261.74,12619.45,59552.46,83907.75,55341.08,56742,60332.09,56440.78,55236.58,55358.54,10963.69,,
8323,17469.27,14097.72,14082.52,13690.14,14271.74,12626.66,59594.99,83943.2,55377.09,56784.48,60371.87,56476.81,55276.24,55392.91,10970.37,,
8324,17484.94,14107.02,14092.17,13699.42,14282.58,12633.87,59630.76,83979.7,55414.49,56818.83,60404.53,56517.14,55309.13,55426.34,10976.83,,
8325,17501.29,14115,14100.51,13706,14291.73,12640.36,59671.6,84016.34,55450.75,56857.45,60443.04,56552.25,55342.44,55464.3,10982.64,,
8326,17515.29,14122.91,14109.47,13715.4,14300.48,12647.23,59709.25,84053.28,55488.46,56893.38,60478.86,56593.92,55379.19,55503.79,10988.19,,
8327,17529.26,14130.64,14119.84,13722.65,14308.27,12653.79,59746.02,84086.95,55521.55,56930.73,60517.16,56627.43,55414.24,55538.62,10994.3,,
8328,17543.16,14138.47,14128.8,13730.99,14316.33,12660.22,59779.65,84123.08,55557.53,56967.9,60551.23,56665.97,55451.26,55575.36,11000.5,,
8329,17558.52,14147.09,14136.09,13738.39,14324.95,12667.84,59819.05,84158.02,55594,57006.25,60591.94,56702.12,55486.15,55612.16,11005.75,,
8330,17575.84,14155.15,14144.5,13748.09,14334.9,12674.66,59856.97,84195.89,55629.85,57039.51,60625.9,56741.77,55518.61,55646.9,11011.36,,
8331,17590.57,14164.06,14154.46,13757.96,14344.99,12679.79,59895.1,84228.15,55668.15,57083.67,60665.53,56775.4,55552.83,55682.59,11016.58,,
8332,17607.72,14172.76,14161.98,13765.5,14355.2,12687.2,59937.31,84264.07,55702.62,57117.13,60704.09,56810.11,55591.27,55722,11022.36,,
8333,17624.29,14180.94,14171.76,13774.41,14362.88,12693.79,59976.84,84299.59,55737.44,57156.71,60745.52,56849.36,55626.47,55761.46,11028,,
8334,17640.41,14189.23,14180.95,13784.2,14373.54,12700.63,60015.25,84338.9,55774.17,57189.27,60780.11,56888.58,55660.75,55806.12,11034.42,,
8335,17652.45,14199.5,14189.21,13793.94,14382.68,12707.71,60051.42,84371.53,55811.29,57227.31,60818.74,56926.2,55699.62,55841.46,11040.13,,
8336,17670.35,14206.89,14198.05,13801.66,14394.12,12713.69,60094.21,84407.58,55848.71,57262.46,60858.13,56964.98,55731.71,55879.46,11046.71,,
8337,17685.67,14214.51,14206.41,13809.19,14402.65,12720.02,60130.27,84442.85,55891.55,57300.49,60895.18,57001.97,55766.08,55917.42,11053.22,,
8338,17699.96,14226.15,14214.95,13817.57,14414.57,12727.26,60168.98,84479.73,55926.82,57336.67,60931.87,57045.3,55806.9,55953.03,11058.66,,
8339,17712.83,14236.72,14224.14,13827.28,14422.99,12733.66,60207.45,84517.15,55968.09,57373.46,60967.77,57077.54,55844.3,55990.48,11065.41,,
8340,17727.2,14247.81,14233.26,13835.83,14431.92,12741.27,60245.29,84552.56,56005.81,57410.16,61008.64,57113.18,55881.15,56024.03,11071.19,,
8341,17741.13,14255.82,14241.52,13842.79,14440.1,12747.3,60281.9,84588.9,56042.98,57448.67,61047.66,57151.06,55917.42,56060.69,11077.18,,
8342,17754.55,14264.35,14251.34,13851.05,14449.29,12754.83,60317.54,84625.38,56080.79,57485.11,61086.4,57189.4,55954.54,56098.78,11082.59,,
8343,17767.37,14272.68,14262.17,13859.38,14458.16,12761.86,60359.75,84664.04,56119.09,57518.94,61128.6,57229.57,55991.87,56135.92,11088.77,,
8344,17781.89,14282.79,14270.9,13868.49,14465.62,12768.84,60404.22,84697.54,56154.33,57554.6,61165.84,57268.61,56029.97,56173.49,11093.76,,
8345,17796.87,14291.56,14279.32,13877.12,14476.33,12775.15,60440.62,84729.34,56189.13,57591.7,61205.06,57304.81,56066.3,56212.03,11100.16,,
8346,17810.09,14301.67,14287.98,13885.5,14484.8,12781.26,60478.71,84765.84,56227.39,57629.99,61241.86,57342.55,56101.95,56247.42,11106.55,,
8347,17822.45,14311.27,14298.21,13892.95,14493.67,12789.47,60527.5,84801.86,56264.63,57665.23,61282.54,57378.92,56138.14,56287.23,11112.81,,
8348,17837.96,14319.95,14307.23,13900.4,14504.01,12796.84,60560.56,84837.98,56302.7,57700.96,61320.61,57415.07,56177.84,56322.33,11118.84,,
8349,17853.56,14329.62,14316.08,13907.62,14512.52,12803.84,60600.08,84877.11,56339.59,57734.52,61361.22,57451.14,56214.27,56360.54,11124.88,,
8350,17869.93,14337.77,14324.32,13915.59,14520.87,12810.82,60636.13,84910.8,56377.92,57773.25,61398.21,57492.55,56254.62,56399.95,11130.05,,
8351,17883.31,14346.17,14334.11,13924.75,14528.78,12817.77,60674.26,84946.52,56416.08,57807.92,61436.91,57529.86,56292.24,56438.59,11136.15,,
8352,17894.84,14356.02,14343.47,13933.17,14538.7,12824.47,60712.46,84980.11,56457.28,57849.62,61477.86,57562.35,56326.87,56474.25,11142.08,,
8353,17910.54,14363.57,14351.36,13943.23,14547.73,12831.19,60752.85,85017.67,56496.18,57882.3,61515.06,57601.87,56365.45,56514,11148.27,,
8354,17924.63,14371.87,14360.46,13951.17,14557.16,12837.95,60795.04,85053.15,56530.54,57920.35,61553.18,57638.59,56405.45,56552.3,11155.28,,
8355,17939.79,14381.21,14369.67,13958.84,14565.35,12845.75,60840.62,85087.22,56570.17,57955.86,61591.95,57679.98,56441.51,56590.84,11161.86,,
8356,17954.36,14389.51,14376.82,13967.28,14576.53,12853.28,60879.66,85124.91,56604.53,57997.1,61633.77,57716.21,56482.34,56628.1,11167.44,,
8357,17969.54,14397.41,14385.6,13976.6,14586.33,12860.17,60914.12,85156.36,56649.39,58032.95,61669.99,57753.04,56519.19,56668.75,11173.1,,
8358,17984.19,14404.28,14395.19,13984.36,14598.11,12866.84,60969.99,85191.6,56685.36,58067.73,61710.95,57788.08,56553.32,56701.94,11179.38,,
8359,17998.98,14413.22,14404.15,13991.39,14607.72,12873.6,61006.54,85224.8,56719.95,58106.03,61747.16,57822.87,56593.26,56736.3,11185.63,,
8360,18012.86,14421.16,14413.66,13999.17,14616.03,12879.62,61047.33,85260.3,56755.91,58145.2,61784.95,57860.71,56632.13,56771.94,11192.5,,
8361,18029.25,14430.66,14422.48,14008.05,14625.88,12886.64,61083.37,85299.96,56790.44,58182.33,61823.22,57897.04,56672.34,56808.07,11198.69,,
8362,18040.77,14439.23,14430.64,14017.42,14634.18,12893.76,61117.17,85336.69,56830.96,58220.34,61862.02,57933.42,56706.09,56843.43,11205,,
8363,18054.13,14449.57,14439.51,14025.01,14643.08,12901.63,61157.18,85374.09,56867.98,58260.93,61900.44,57973.53,56746.91,56883.67,11210.71,,
8364,18067.69,14459.01,14447.89,14032.64,14652.96,12908.81,61195.28,85408.24,56905.16,58298.79,61941.15,58009.88,56783.38,56921.61,11216.69,,
8365,18082.28,14466.33,14457.54,14041.73,14662.9,12915.26,61243.09,85445.64,56938.73,58333.6,61981.49,58047.75,56822,56961.23,11222.6,,
8366,18097.17,14476.44,14468.03,14050.89,14672.64,12922.19,61282.25,85481.51,56980.66,58369.12,62020.63,58087.33,56858.3,56999.11,11228.85,,
8367,18114.78,14485.15,14477.13,14058.54,14682.27,12929.19,61322.16,85516.91,57017.08,58406.42,62060.21,58130.32,56895.64,57038.11,11234.97,,
8368,18127.68,14494.89,14487.28,14066.48,14691,12935.46,61359.77,85555.58,57057.66,58445.69,62102.56,58164.74,56931.86,57073.96,11241.14,,
8369,18141.56,14503.28,14495.15,14074.61,14698.39,12941.77,61412.17,85594.2,57096.74,58484.48,62143.55,58206.5,56970.75,57110.25,11248.02,,
8370,18157.28,14512.93,14506.29,14083.64,14708.61,12948.46,61451.93,85629.66,57133.32,58521.37,62186.74,58246.86,57007.97,57146.24,11254.11,,
8371,18171.33,14522.12,14516.47,14092.8,14718.33,12954.44,61489.53,85667.62,57171.84,58556.65,62226.83,58285.51,57047.67,57181.37,11259.73,,
8372,18187.65,14530.72,14524.81,14101.01,14727.45,12962.25,61528.88,85705.47,57209.58,58594.42,62267.96,58317.86,57082.76,57217.29,11267.13,,
8373,18204.85,14539.01,14534.47,14109.07,14737.52,12968.93,61563.49,85742.26,57250.45,58629.96,62307.25,58362.87,57121.19,57254.32,11273.37,,
8374,18220.7,14548.93,14544.67,14116.71,14746.63,12976.63,61601.46,85777.9,57289.06,58668.97,62348.45,58398.43,57162.61,57290.55,11279.18,,
8375,18235.47,14558.19,14554.51,14124.82,14754.04,12983.2,61640.84,85814.44,57329.67,58707.32,62387.24,58438.81,57198.18,57330.62,11284.77,,
8376,18249.67,14567.61,14564.17,14133.15,14764.52,12989.32,61682.55,85850.22,57364.52,58744.79,62428.05,58472.84,57238.86,57366.32,11291.25,,
8377,18263.18,14577.71,14573.11,14142.42,14774.68,12995.49,61725.45,85889.16,57405.54,58784.82,62468.72,58509.1,57277.74,57404.15,11297.36,,
8378,18276.18,14586.88,14582.16,14153.34,14783.85,13002.71,61761.6,85927.53,57439.44,58822.49,62505.28,58547.48,57320.94,57438.01,11304.63,,
8379,18294.06,14596.62,14592,14163.51,14793.32,13009.06,61801.69,85966.96,57477.56,58864.75,62542.04,58580.29,57358.3,57478.95,11310.29,,
8380,18306.74,14604.61,14601.79,14172.6,14802.38,13016.78,61838.26,86000.59,57514.63,58900.84,62584.49,58620.54,57396.57,57515.47,11315.97,,
8381,18322.98,14614.31,14609.91,14179.75,14812.18,13023.13,61878.16,86035.99,57557.06,58940.24,62621.5,58655.45,57434.57,57553.81,11321.54,,
8382,18336.78,14623.66,14618.97,14188.68,14822.38,13029.99,61917.5,86072.17,57593.08,58975.95,62660.58,58694.85,57477.63,57593.01,11328.01,,
8383,18350.57,14633.14,14629.43,14197.91,14831.62,13036.66,61953.45,86107.87,57636.28,59017.19,62702.13,58735.3,57516.21,57629.09,11334.07,,
8384,18368.26,14641.94,14638.34,14206.8,14841.19,13043.91,61995.12,86142.42,57673.45,59054.19,62742.04,58772.69,57554.03,57672.75,11339.81,,
8385,18384.33,14650.48,14645.98,14215.78,14850.1,13050.73,62030.87,86176.28,57716.17,59095.68,62779.58,58814.85,57593.44,57709.16,11346.28,,
8386,18402.11,14659.71,14655.41,14224.66,14860.94,13058.1,62076.32,86213.06,57751.2,59133.35,62816.37,58852.93,57629.81,57745.05,11351.81,,
8387,18418.98,14669.87,14664.01,14232.81,14870.94,13064.46,62115.6,86251.35,57790.15,59173.31,62855.92,58889.57,57669,57785.73,11357.8,,
8388,18431.47,14679.88,14673.27,14241.24,14880.08,13072.06,62155.42,86288.51,57829.3,59207.52,62897.51,58929.48,57701.29,57824.14,11364.4,,
8389,18447.4,14688.37,14682.34,14249.05,14889.9,13078.99,62191.89,86321.95,57870.22,59246.91,62938.89,58970.11,57741.81,57862.8,11369.84,,
8390,18464.6,14696.61,14691.92,14258.49,14901.24,13085.48,62231.98,86361.05,57909.1,59285.43,62983.04,59008.06,57779.09,57900.76,11376.43,,
8391,18480.26,14705.06,14702.65,14266.48,14909.58,13092.74,62277.44,86396.97,57948.83,59320.04,63025.87,59044.19,57813.61,57940.33,11382.5,,
8392,18492.51,14715.14,14712.39,14273.35,14917.99,13099.48,62311.56,86434.1,57986.92,59360.89,63063.77,59080.18,57853.15,57978.81,11388.27,,
8393,18507.98,14724.8,14720.45,14284.71,14925.92,13107.04,62352.77,86472.89,58024.67,59399.06,63102.25,59118.51,57889.72,58017.32,11394.21,,
8394,18521.36,14732.71,14729.5,14291.51,14935.66,13113.71,62392.1,86513.04,58062.86,59435.73,63141.26,59159.67,57931.39,58052.5,11400.44,,
8395,18536.01,14742.46,14738.71,14300.03,14945.58,13120.19,62438.19,86551,58104.64,59474.57,63179.5,59202.58,57966.55,58089.95,11406.17,,
8396,18551.34,14752.28,14748.15,14309.12,14953.96,13128.73,62480.03,86588.21,58144.83,59512.6,63222.07,59236.51,58006.43,58130.59,11412.97,,
8397,18566.68,14761.56,14757.56,14317.51,14961.99,13135.31,62521.16,86628.24,58181.16,59551.69,63259.79,59278.99,58043.3,58168,11418.93,,
8398,18579.59,14770.15,14766.73,14326.71,14974.25,13141.74,62564.23,86665.94,58218.1,59592.13,63299.32,59315.23,58085.63,58205.63,11426.26,,
8399,18597.03,14781.71,14775.42,14334.08,14984,13149.58,62600.35,86705.21,58254.96,59629.33,63340.98,59353.22,58123.58,58239.54,11432.23,,
8400,18613.72,14792.09,14786.65,14342.31,14993.49,13157.32,62642.46,86744.05,58293.84,59666.19,63378.16,59388.22,58161.52,58272.03,11438.49,,
8401,18629.22,14801.42,14797.14,14352.47,15001.84,13164.71,62678.27,86779.04,58323.78,59704.76,63417.66,59428.43,58199.43,58308.54,11445.47,,
8402,18642.62,14809.81,14806.68,14361.73,15012.56,13171.07,62716.62,86812.23,58363.79,59742.92,63453.57,59470.75,58240.61,58347.44,11451.73,,
8403,18657.13,14818.4,14814.27,14371.75,15022.77,13178.72,62761.45,86849.2,58398.54,59781.2,63494.76,59513.94,58278.69,58383.91,11457.18,,
8404,18673.66,14826.6,14825.66,14380.71,15031.49,13186.86,62799.53,86884.99,58441.52,59820.53,63530.54,59552.9,58319.75,58419.64,11463.43,,
8405,18689.66,14835.05,14836.43,14389.38,15040.45,13193.16,62844.35,86928.64,58479.87,59859.14,63571.8,59596.09,58359.89,58456.36,11468.86,,
8406,18703.39,14844.16,14844.1,14398.38,15048.83,13200.64,62884.54,86965.58,58515.25,59895.9,63610.8,59634.94,58397.91,58496.94,11474.69,,
8407,18715.7,14853.35,14853.08,14407.6,15057.1,13208.31,62926.71,87004.79,58555.47,59935.02,63649.62,59678.36,58434.26,58537.57,11480.53,,
8408,18730.48,14861.21,14860.74,14417.05,15065.01,13215.63,62965.45,87040.88,58593.52,59975.24,63686.48,59716.25,58476.72,58574.65,11487.09,,
8409,18745.44,14869.88,14869.87,14424.91,15074.85,13220.9,63012.05,87078.69,58632.59,60011.15,63726.52,59756.79,58517.79,58615,11493.24,,
8410,18760.53,14877.79,14878.36,14434.02,15083.41,13227.33,63060.73,87116.49,58674.21,60055.36,63762.99,59792.84,58557.4,58653.75,11500.12,,
8411,18775.59,14886.83,14888.54,14442.43,15094.11,13234.52,63107.59,87152,58709.28,60095.35,63800.31,59829.98,58598.4,58693.34,11506,,
8412,18793.11,14895.69,14898.7,14452.08,15103.49,13240.13,63152.29,87190.87,58747.67,60136.63,63837.44,59868.84,58638.08,58732.84,11512.15,,
8413,18808.96,14904.65,14909.37,14462.47,15114.32,13248.01,63192.87,87229.18,58786.69,60174.85,63876.74,59905.42,58675.94,58770.05,11518.28,,
8414,18824.22,14913.93,14919.32,14470.36,15122.55,13253.92,63228.91,87264.91,58825.78,60214.25,63917.03,59942.31,58714.71,58805.08,11524.92,,
8415,18840.37,14921.72,14927.17,14479.26,15131.87,13261.72,63270.49,87306.15,58865.6,60250.1,63954.97,59983.32,58752.88,58841.52,11532.51,,
8416,18853.39,14929.51,14935.54,14487.95,15140.49,13268.25,63310.4,87342.02,58903,60289.09,63992.57,60025.32,58790.68,58876.16,11538.93,,
8417,18868.57,14937.57,14946.73,14498.04,15150.17,13275.6,63348.47,87380.91,58937.95,60327.71,64032.79,60068.07,58828.7,58916.04,11545.2,,
8418,18883.09,14947.43,14955.68,14508.44,15159.18,13282.45,63392.5,87417.61,58979.8,60367.91,64073.72,60106.2,58866.7,58958.15,11550.91,,
8419,18895.21,14957.55,14964.39,14517.12,15171.15,13289.29,63432.7,87457.82,59017.11,60411.7,64114.88,60149.47,58905.4,58996.31,11557.45,,
8420,18911.58,14967.13,14975.07,14526.11,15178.48,13296.22,63471.41,87491.91,59055.56,60450.9,64153.46,60189.93,58944.43,59035.62,11563.56,,
8421,18927.14,14976.9,14982.46,14535.91,15188.02,13304.02,63517.56,87528.98,59096.27,60493.74,64195.79,60228.57,58985.95,59073.62,11570.76,,
8422,18942.97,14986.38,14992.73,14543.78,15197.65,13311.59,63564.88,87568.71,59132.15,60529.8,64232.8,60266.52,59022.04,59114.08,11576.88,,
8423,18960.02,14995.23,15002.83,14552.38,15204.91,13318.49,63612.7,87605.59,59166.41,60573.02,64276.78,60305.25,59059.86,59154.16,11582.46,,
8424,18973.92,15002.93,15012.8,14559.7,15214.35,13324.99,63651.47,87647.45,59207.5,60612.65,64313.9,60344.4,59095.38,59191.14,11588.77,,
8425,18991.95,15013.6,15023.07,14567.99,15224.32,13332.48,63695.28,87683.7,59246.06,60652.3,64357.02,60384.86,59135.98,59229.04,11595.79,,
8426,19008.58,15023.87,15032.59,14576.1,15231.78,13340.08,63742.87,87721.41,59282.86,60691.14,64395.65,60425.33,59172.41,59268.3,11601.63,,
8427,19025.95,15032.7,15041.64,14586.07,15241.91,13347.13,63788.71,87760.34,59321.32,60731.83,64437.4,60463.18,59214.52,59310.53,11607.67,,
8428,19042.13,15041.23,15052.21,14595.67,15251.17,13355.3,63830.62,87796.97,59360.91,60770.94,64477.24,60501.34,59258.87,59349.83,11614.2,,
8429,19059.05,15051.33,15060.98,14604.02,15260.41,13361.92,63866.9,87833.58,59398.15,60808.72,64517.98,60539.85,59298.7,59386.84,11619.55,,
8430,19079.55,15060.65,15068.39,14613.21,15269.25,13367.85,63910.16,87869.74,59438.32,60848.15,64557.5,60575.5,59336.41,59427.61,11625.37,,
8431,19093.25,15072.94,15079.3,14622,15278.35,13375.7,63954.75,87910.3,59479.72,60887.19,64596.57,60615.36,59374.51,59463.52,11633.1,,
8432,19110.23,15080.15,15089.14,14631.36,15287.14,13383.24,63999.98,87943.43,59517.54,60927.4,64636.33,60650.07,59414.12,59505.21,11640.32,,
8433,19125.25,15089.43,15100.03,14641.49,15296.69,13390.1,64043.75,87983.03,59555.02,60966.65,64676.41,60688.14,59452.54,59540.52,11645.09,,
8434,19142.52,15098.22,15109.39,14649.68,15308.04,13397.46,64083.82,88024.69,59592.25,61001.88,64714.08,60730.2,59490.07,59581.92,11651.57,,
8435,19160.32,15106.83,15119.06,14658.82,15318,13404.94,64125.89,88060.66,59633.86,61042.73,64756.63,60765.35,59527.74,59619.48,11658.36,,
8436,19177.11,15115.68,15129.74,14666.34,15328.74,13411.67,64169.24,88098.17,59671.88,61075.49,64791.74,60809.4,59566.78,59658.59,11663.36,,
8437,19192.15,15123.84,15136.88,14675.95,15338.52,13420.06,64220.12,88134.45,59710.64,61113.7,64833.17,60849.25,59600.08,59698.93,11668.74,,
8438,19206.24,15132.17,15145.4,14685.38,15348.31,13427.05,64261.82,88175.67,59753.54,61150.45,64874.37,60891.77,59642.03,59737.9,11674.9,,
8439,19220.8,15140.79,15154.09,14693.24,15357.55,13433.44,64298.67,88215.3,59793.19,61187.57,64912.96,60936.18,59679.75,59778.71,11681.5,,
8440,19237.19,15150.28,15164.99,14703.43,15369.59,13440.73,64335.71,88251.71,59831.31,61227.2,64952.81,60971.91,59718.31,59816.76,11686.98,,
8441,19252.12,15159.12,15174.29,14710.89,15378.8,13448.29,64385.09,88289.62,59871.9,61264.68,64995.88,61013.56,59756.76,59854.61,11694.31,,
8442,19269.42,15168.95,15184.04,14717.63,15389,13455.73,64429.09,88323.7,59914.07,61303.27,65036.13,61054.49,59795.36,59889.1,11700.89,,
8443,19288.29,15179.09,15194.57,14726.36,15399.2,13462.22,64474.26,88363,59951.52,61339.29,65074.72,61092.69,59834.72,59929.59,11706.98,,
8444,19305.45,15188.12,15204.11,14734.83,15408.94,13468.55,64516.56,88398.33,59995.57,61377.21,65116.61,61130.16,59873.15,59964.68,11713.71,,
8445,19320.42,15196.91,15213,14743.1,15417.44,13475.17,64556.96,88434.79,60029.01,61414.44,65156.23,61168.57,59912.15,60005.6,11719.34,,
8446,19335.61,15207.18,15222.44,14752.21,15426.07,13482.33,64606.1,88473.6,60069.03,61451.67,65200.35,61207,59950.38,60043.94,11726.22,,
8447,19353.51,15217.27,15230.27,14761.61,15434.86,13488.77,64647.42,88511.83,60105.82,61498.63,65241.6,61248.1,59991.51,60085.18,11732.18,,
8448,19369.18,15225.38,15239.25,14771.18,15443.32,13497.08,64687.81,88548.01,60147.3,61535.13,65282.03,61289.64,60029.89,60122.96,11737.88,,
8449,19385.85,15235.26,15249.46,14781.64,15456.03,13503.1,64726.07,88588.04,60188.29,61576.04,65321.73,61329.05,60066.82,60161.06,11743.68,,
8450,19400.71,15244.78,15259.72,14790.84,15466.21,13509.97,64767.69,88623.29,60226.81,61611.16,65364.34,61371.58,60108.56,60204.17,11750.2,,
8451,19415.21,15253.7,15267.67,14800.24,15477.37,13517.53,64808.57,88661.68,60261.7,61650.26,65406.35,61415,60146.51,60244.72,11757,,
8452,19429.76,15263.44,15277.43,14808.12,15486.75,13524.16,64849.19,88699.29,60300.65,61690.02,65451.73,61452.46,60182.12,60281.5,11763.91,,
8453,19445.56,15272.43,15288.68,14815.96,15497.12,13530.32,64892.41,88740.74,60339.97,61732.53,65489.79,61498.84,60222.62,60320.98,11770.13,,
8454,19460.03,15281.97,15299.35,14824.33,15507.11,13536.65,64934.68,88778.48,60376.62,61768.67,65530.41,61538.32,60263.84,60361.22,11776.31,,
8455,19477.7,15293.88,15310.24,14832.57,15517.9,13543.55,64976.29,88812.94,60422.04,61808.23,65569.48,61582.46,60303.21,60399.65,11783.53,,
8456,19494.21,15301.99,15319.3,14840.93,15527.74,13551.52,65020.01,88851.3,60459.12,61842.67,65609.76,61622.74,60344.36,60440.23,11789.46,,
8457,19509.35,15312.56,15330.91,14850.96,15537.54,13558.27,65058.37,88885.86,60501.4,61881.97,65647.88,61660.34,60384.16,60477.16,11796.41,,
